age,monthly_fee,devices_used_enc,avg_watch_time_minutes,watch_sessions_per_week,binge_watch_sessions,completion_rate,rating_given,content_interactions,recommendation_click_rate,days_since_last_login,country_ Brazil   ,country_ Canada   ,country_ France   ,country_ Germany  ,country_ India    ,country_ Japan    ,country_ Spain    ,country_ UK       ,country_ USA      ,subscription_type_ Premium          ,subscription_type_ Standard         ,cluster_1,cluster_2,cluster_3,actual_total_revenue_to_date,predicted_total_revenue_to_date,residual
60,12.99,2,175,9,3,39,2.6,20,59,35,False,False,False,False,False,True,False,False,False,True,False,False,False,False,441.66,626.8442648290468,-185.18426482904675
60,7.99,2,247,10,9,79,1.2,9,75,20,False,False,False,False,False,False,False,False,False,False,True,False,False,True,399.5,216.49006400568243,183.00993599431757
37,15.99,1,213,8,10,50,1.3,19,36,23,False,False,False,True,False,False,False,False,False,False,False,False,False,False,687.57,666.0573084466109,21.512691553389118
19,12.99,2,168,18,7,69,4.7,39,5,13,False,False,True,False,False,False,False,False,False,False,True,False,False,False,571.5600000000001,630.251221838899,-58.69122183889897
53,7.99,2,85,19,2,62,2.0,47,38,32,False,False,False,False,False,False,False,False,False,False,True,False,True,False,303.62,150.9700340546188,152.6499659453812
57,12.99,1,159,13,11,59,1.7,46,45,34,False,False,False,False,False,False,False,False,True,True,False,False,True,False,90.93,212.51368522500917,-121.58368522500916
34,15.99,2,60,7,0,75,2.6,40,24,23,False,False,True,False,False,False,False,False,False,False,False,False,True,False,95.94,259.01711767753477,-163.07711767753477
28,15.99,3,206,1,1,53,2.2,31,40,19,False,False,False,False,False,True,False,False,False,True,False,True,False,False,719.55,402.65888580147043,316.8911141985295
47,12.99,1,220,7,12,98,4.1,43,64,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,623.52,628.88393642912,-5.363936429120031
18,7.99,3,213,1,7,61,2.8,24,33,54,False,False,False,False,False,False,False,False,False,True,False,True,False,False,87.89,295.67385550879874,-207.78385550879875
48,7.99,3,108,14,14,94,4.5,39,9,53,False,False,False,False,False,False,False,False,True,True,False,False,True,False,215.73,147.12164415369585,68.60835584630414
52,15.99,1,288,16,10,46,4.1,7,99,49,False,False,False,False,False,False,False,False,False,True,False,False,False,True,79.95,314.87843308691305,-234.92843308691306
51,7.99,2,119,10,4,83,1.4,33,62,2,False,False,False,False,False,False,False,False,False,False,True,False,False,True,367.54,235.9907272714708,131.54927272852922
28,7.99,2,55,11,7,41,2.0,22,39,54,False,False,False,False,False,False,False,False,False,False,False,False,True,False,207.74,151.86630068931146,55.87369931068855
19,12.99,1,30,6,1,80,2.7,15,71,48,False,False,False,False,False,False,False,False,True,False,False,False,False,False,545.58,649.1214041040139,-103.54140410401385
63,15.99,2,230,1,6,51,2.8,37,35,42,False,False,False,False,False,False,False,False,False,False,True,True,False,False,127.92,400.2042595468739,-272.2842595468739
56,7.99,3,278,4,4,48,2.1,16,14,1,False,False,False,True,False,False,False,False,False,False,True,False,False,True,439.45,208.71990848558886,230.73009151441113
50,15.99,1,267,11,9,95,2.9,5,13,21,False,True,False,False,False,False,False,False,False,False,True,False,False,True,351.78000000000003,322.76609499174106,29.013905008258973
39,12.99,3,24,3,2,60,4.1,5,19,33,False,False,False,False,False,False,False,False,True,False,True,False,False,False,701.46,642.1232331790638,59.33676682093619
48,15.99,1,233,13,13,55,3.4,17,50,49,False,False,True,False,False,False,False,False,False,True,False,False,False,False,495.69,660.7390619030452,-165.04906190304524
45,7.99,1,241,16,6,74,3.2,9,71,26,False,False,False,False,True,False,False,False,False,True,False,False,False,True,103.87,217.2587144970298,-113.38871449702981
18,15.99,1,98,12,7,46,3.4,29,93,11,False,False,False,False,False,False,False,False,True,False,False,False,False,False,799.5,681.8386413791704,117.66135862082956
40,7.99,3,75,16,5,89,3.0,37,22,13,False,False,False,False,False,False,False,False,False,True,False,False,False,False,375.53,578.3151327065284,-202.78513270652843
43,12.99,2,108,1,6,50,2.1,17,9,33,False,False,False,False,True,False,False,False,False,True,False,False,False,False,675.48,637.1744826522176,38.30551734778237
34,12.99,1,180,6,12,72,4.6,10,20,57,False,False,False,False,True,False,False,False,False,False,False,False,False,False,545.58,627.4124087116118,-81.83240871161172
43,15.99,3,107,15,8,59,2.5,11,1,50,False,False,True,False,False,False,False,False,False,False,True,False,True,False,399.75,245.21393085459198,154.53606914540802
31,12.99,2,33,15,10,32,1.3,27,55,37,False,True,False,False,False,False,False,False,False,True,False,False,False,False,753.42,649.9481926666598,103.47180733334017
59,12.99,3,181,6,12,97,3.9,8,67,58,True,False,False,False,False,False,False,False,False,False,False,False,True,False,337.74,196.62423175739065,141.11576824260936
18,7.99,1,57,6,4,87,3.9,46,67,58,False,False,True,False,False,False,False,False,False,False,True,False,True,False,103.87,153.335592360332,-49.46559236033198
53,7.99,2,274,4,2,46,4.6,39,33,25,False,False,False,False,False,False,False,False,False,True,False,False,False,True,327.59000000000003,214.23337846114333,113.3566215388567
34,7.99,2,232,13,12,67,3.6,39,13,52,False,False,False,False,False,False,True,False,False,False,True,False,False,True,279.65000000000003,221.1358681962438,58.51413180375624
40,7.99,1,132,19,5,99,4.5,28,69,37,False,False,False,False,False,False,False,True,False,True,False,False,False,True,143.82,232.9074805858712,-89.08748058587122
26,12.99,2,277,14,4,74,3.0,36,21,58,False,False,False,False,True,False,False,False,False,False,True,False,False,True,90.93,279.444951521381,-188.51495152138097
51,7.99,2,58,17,12,87,1.5,5,84,39,False,True,False,False,False,False,False,False,False,False,True,False,True,False,135.83,151.5826335007073,-15.752633500707276
50,15.99,2,136,16,0,81,4.8,33,36,56,False,False,False,False,False,True,False,False,False,False,True,False,False,False,783.51,670.7803796891494,112.72962031085058
50,12.99,2,188,8,13,71,2.4,6,58,40,False,False,True,False,False,False,False,False,False,False,True,False,True,False,272.79,197.4734148895672,75.31658511043281
63,12.99,1,256,1,8,36,1.1,4,85,15,False,False,False,False,False,False,False,False,False,False,False,False,False,True,519.6,282.0966835914393,237.50331640856075
51,7.99,2,280,19,14,80,4.6,46,4,10,False,False,False,True,False,False,False,False,False,False,True,False,False,True,199.75,214.17732978612543,-14.427329786125426
49,15.99,1,239,9,6,85,2.5,23,92,45,False,True,False,False,False,False,False,False,False,True,False,False,False,False,399.75,665.5280834829362,-265.77808348293615
23,12.99,2,99,2,3,37,1.3,19,84,53,False,True,False,False,False,False,False,False,False,False,True,True,False,False,285.78000000000003,376.025159942249,-90.24515994224896
49,15.99,2,86,17,4,59,3.0,47,94,21,False,True,False,False,False,False,False,False,False,False,False,False,False,False,511.68,684.3510256716831,-172.67102567168314
36,7.99,1,161,8,0,71,1.7,35,92,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,79.9,230.9268451207452,-151.0268451207452
20,12.99,1,176,19,11,96,3.8,35,0,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,428.67,636.9368871372507,-208.26688713725065
43,15.99,1,162,15,13,86,2.9,25,91,7,False,False,False,True,False,False,False,False,False,True,False,False,False,False,879.45,673.175488543754,206.27451145624605
63,15.99,3,258,9,5,78,2.1,25,89,32,False,False,False,False,True,False,False,False,False,False,True,False,False,True,31.98,318.2050906145722,-286.2250906145722
56,15.99,1,185,16,5,88,2.5,16,84,20,True,False,False,False,False,False,False,False,False,False,False,False,False,False,447.72,668.1615419941968,-220.44154199419677
46,12.99,2,31,7,3,68,4.2,25,93,7,True,False,False,False,False,False,False,False,False,False,True,False,True,False,311.76,217.29406129110532,94.46593870889467
63,7.99,3,202,16,13,48,4.0,20,29,57,False,False,False,False,False,False,False,False,False,False,True,False,False,True,359.55,217.0768450155577,142.47315498444232
33,15.99,2,100,14,10,82,2.3,4,79,58,False,False,False,False,True,False,False,False,False,False,False,False,False,False,655.59,675.5612460862246,-19.971246086224596
35,15.99,3,135,12,11,52,4.7,27,72,26,False,False,False,False,False,True,False,False,False,True,False,False,True,False,319.8,244.3865870223869,75.41341297761312
52,12.99,1,201,6,8,47,4.4,35,90,28,False,False,False,False,False,False,False,False,True,False,False,True,False,False,402.69,365.9679830303811,36.72201696961889
25,15.99,1,156,10,2,96,1.7,34,33,37,False,False,False,False,False,False,False,False,False,False,False,False,True,False,95.94,251.88743813934144,-155.94743813934144
28,12.99,3,270,18,1,59,2.3,43,34,42,True,False,False,False,False,False,False,False,False,False,False,False,False,True,25.98,279.77560706228064,-253.79560706228065
40,12.99,2,60,1,13,42,1.7,31,59,27,True,False,False,False,False,False,False,False,False,False,False,True,False,False,207.84,381.72425465201303,-173.88425465201303
61,12.99,1,282,14,5,86,3.0,12,66,3,False,False,False,True,False,False,False,False,False,False,True,False,False,True,129.9,277.30467165076675,-147.40467165076674
32,15.99,1,163,7,4,70,4.9,37,36,29,False,False,False,False,False,False,False,False,True,True,False,False,False,False,575.64,674.4328473814578,-98.79284738145782
57,12.99,1,129,3,0,82,2.9,45,59,16,True,False,False,False,False,False,False,False,False,False,False,True,False,False,454.65,376.5668393558922,78.08316064410775
48,12.99,2,230,14,9,46,1.6,12,3,24,False,False,False,True,False,False,False,False,False,True,False,False,False,True,129.9,283.56236340804435,-153.66236340804434
27,7.99,2,266,5,0,58,2.6,45,30,21,False,False,False,False,False,False,False,False,True,True,False,False,False,True,167.79,219.69362171742966,-51.90362171742967
19,12.99,1,132,13,6,80,2.3,12,54,17,False,False,False,False,False,False,False,True,False,False,True,False,True,False,90.93,209.7108907583655,-118.7808907583655
27,15.99,2,294,16,1,36,2.3,26,16,46,True,False,False,False,False,False,False,False,False,False,True,False,False,True,159.9,313.86547515188465,-153.96547515188465
57,15.99,1,147,5,13,40,4.7,27,28,16,False,False,True,False,False,False,False,False,False,True,False,False,False,False,575.64,672.0640230863651,-96.42402308636508
34,7.99,3,265,8,10,73,1.7,37,0,23,False,False,False,False,False,False,False,False,True,False,True,False,False,True,431.46,217.881813630755,213.57818636924497
61,7.99,2,218,6,7,87,4.3,30,27,43,False,False,False,True,False,False,False,False,False,True,False,False,False,True,135.83,219.2738015283305,-83.44380152833048
21,12.99,3,101,6,9,67,4.5,42,52,42,False,False,False,False,False,True,False,False,False,True,False,True,False,False,285.78000000000003,375.5508460477954,-89.77084604779537
50,7.99,2,117,12,12,65,1.5,8,40,26,False,False,False,False,False,False,False,False,False,True,False,False,True,False,215.73,144.956943412152,70.773056587848
19,15.99,2,163,11,2,78,1.2,11,39,44,False,False,False,False,False,False,False,False,False,True,False,False,False,False,911.43,671.771854794202,239.65814520579795
49,15.99,3,249,13,1,58,4.9,49,41,35,False,False,False,False,False,False,False,True,False,False,False,False,False,False,815.49,658.8302792068469,156.65972079315316
54,7.99,2,40,4,8,72,3.1,8,87,14,False,False,False,False,True,False,False,False,False,False,True,False,True,False,359.55,150.03047350397094,209.51952649602907
27,12.99,3,182,11,7,73,1.1,21,40,34,False,False,False,False,False,False,False,False,False,False,True,False,False,False,415.68,628.3684968269081,-212.68849682690808
28,15.99,2,144,11,1,45,4.9,21,97,32,False,False,False,True,False,False,False,False,False,False,False,False,False,False,751.53,667.4686480996415,84.06135190035843
34,12.99,3,191,14,4,51,4.8,6,14,14,False,False,True,False,False,False,False,False,False,False,False,False,False,False,402.69,620.6174408236091,-217.92744082360906
48,7.99,1,251,10,13,40,1.8,47,59,35,False,False,False,False,True,False,False,False,False,False,True,False,False,True,383.52,220.1667773756774,163.35322262432257
46,12.99,1,293,19,0,91,3.5,13,33,17,False,True,False,False,False,False,False,False,False,False,True,False,False,True,233.82,279.4348822272002,-45.61488222720021
34,12.99,3,98,5,1,84,2.3,0,16,43,False,False,False,False,False,True,False,False,False,False,True,False,False,False,688.47,633.2060369495184,55.26396305048161
35,7.99,2,28,17,4,75,4.9,5,20,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,463.42,578.6695261626248,-115.24952616262482
54,7.99,1,297,13,7,55,2.4,48,82,47,False,False,False,False,False,True,False,False,False,False,True,False,False,True,87.89,213.24872338407482,-125.35872338407482
24,7.99,1,144,19,14,44,4.1,44,46,22,False,False,False,False,False,False,False,False,False,False,False,False,False,True,311.61,234.32598974725735,77.28401025274266
57,15.99,3,86,9,0,43,1.4,28,63,35,True,False,False,False,False,False,False,False,False,False,True,False,False,False,895.44,675.2802615722695,220.15973842773053
24,7.99,2,207,17,5,74,1.7,48,21,3,False,False,True,False,False,False,False,False,False,True,False,False,False,True,287.64,227.43606820900825,60.20393179099173
52,15.99,2,251,3,9,54,1.8,34,27,26,False,False,False,False,False,False,False,True,False,False,True,False,False,False,927.42,661.1220211643454,266.2979788356546
37,7.99,3,296,12,2,30,1.0,1,66,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,31.96,207.29338510430674,-175.33338510430673
28,12.99,2,195,16,3,87,3.9,46,80,10,False,False,False,True,False,False,False,False,False,True,False,False,False,False,532.59,629.2514616750085,-96.66146167500847
59,12.99,1,207,15,1,62,4.7,6,80,42,False,False,False,True,False,False,False,False,False,True,False,False,False,False,506.61,620.0662121357625,-113.45621213576248
24,15.99,3,129,19,2,38,2.0,11,10,23,False,False,False,False,False,False,False,False,False,False,True,False,False,False,863.46,671.0047581219492,192.45524187805086
44,7.99,1,208,11,4,37,2.3,18,53,48,False,False,False,False,False,False,False,False,True,True,False,False,False,True,159.8,222.7023668831266,-62.902366883126575
28,12.99,1,42,9,2,91,4.6,24,3,40,False,False,False,False,False,False,False,False,False,True,False,False,True,False,298.77,222.15230299348013,76.61769700651985
61,15.99,2,276,3,10,72,2.8,32,11,9,True,False,False,False,False,False,False,False,False,True,False,True,False,False,703.5600000000001,396.2189198748513,307.3410801251488
21,7.99,2,194,1,5,82,2.9,34,72,2,True,False,False,False,False,False,False,False,False,False,False,True,False,False,239.7,300.9978049530641,-61.29780495306409
40,7.99,3,231,3,13,97,2.2,0,54,58,True,False,False,False,False,False,False,False,False,True,False,False,False,True,263.67,214.47637695988362,49.19362304011639
44,7.99,2,105,16,2,68,3.4,15,35,43,False,False,False,False,False,False,False,True,False,False,True,False,False,False,415.48,568.2942515335533,-152.81425153355326
60,15.99,2,141,13,2,74,4.3,16,25,37,False,False,False,False,False,True,False,False,False,False,True,False,False,False,463.71,668.7702492480003,-205.06024924800028
27,15.99,2,254,19,14,66,4.3,36,42,23,False,False,False,False,False,False,False,True,False,True,False,False,False,True,175.89,323.81125610717146,-147.92125610717147
36,15.99,3,121,3,13,67,1.5,32,76,4,True,False,False,False,False,False,False,False,False,True,False,True,False,False,79.95,414.3946205428352,-334.4446205428352
48,15.99,3,102,13,1,68,3.2,44,25,6,False,False,False,False,True,False,False,False,False,True,False,False,False,False,751.53,679.2257993040996,72.30420069590036
43,12.99,1,137,13,1,90,4.3,3,13,56,False,False,True,False,False,False,False,False,False,False,False,False,True,False,25.98,204.50590645142398,-178.525906451424
52,7.99,3,192,17,2,58,2.6,42,95,38,False,False,False,False,True,False,False,False,False,True,False,False,False,True,239.7,222.61952688212588,17.080473117874106
21,7.99,2,251,17,14,44,2.8,38,35,39,False,True,False,False,False,False,False,False,False,False,True,False,False,True,335.58,219.78616015600892,115.79383984399107
30,15.99,2,171,16,7,48,2.4,38,32,47,False,False,False,False,False,False,True,False,False,False,False,False,True,False,175.89,246.7201985429458,-70.83019854294582
37,7.99,2,97,13,10,43,2.8,44,79,1,False,False,False,False,False,False,False,False,False,True,False,False,True,False,111.86,150.7512874961596,-38.89128749615959
43,12.99,2,110,18,7,84,1.6,2,85,19,False,True,False,False,False,False,False,False,False,True,False,False,True,False,415.68,212.62041000697576,203.05958999302425
31,7.99,3,150,9,11,99,2.1,24,12,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,15.98,232.6250315126783,-216.64503151267832
39,7.99,3,42,1,8,56,3.0,13,73,36,False,True,False,False,False,False,False,False,False,False,True,False,True,False,271.66,150.4451582354942,121.21484176450582
40,12.99,2,62,13,5,30,4.8,36,36,45,False,False,False,False,False,False,False,False,False,False,True,False,True,False,272.79,214.47511012830057,58.31488987169945
29,12.99,1,181,1,5,43,3.1,6,76,51,False,True,False,False,False,False,False,False,False,False,True,False,True,False,90.93,201.13016667247348,-110.20016667247347
50,7.99,1,29,16,10,64,2.4,23,31,58,False,False,False,False,False,False,False,True,False,False,False,False,True,False,335.58,156.44885554526394,179.13114445473605
37,12.99,2,44,16,12,55,3.8,33,16,32,False,False,True,False,False,False,False,False,False,False,False,False,True,False,454.65,218.97416073039386,235.67583926960612
24,12.99,1,130,15,0,36,4.2,39,83,50,False,True,False,False,False,False,False,False,False,True,False,False,True,False,25.98,211.4704456467539,-185.4904456467539
42,7.99,3,109,3,10,71,2.3,37,84,53,False,False,False,False,False,False,True,False,False,False,True,True,False,False,183.77,309.3433953459894,-125.57339534598938
26,7.99,1,254,19,13,65,2.6,4,47,38,False,False,False,True,False,False,False,False,False,False,False,False,False,True,63.92,214.80327290346685,-150.88327290346683
50,7.99,1,35,19,4,64,1.7,13,39,4,False,False,False,False,True,False,False,False,False,False,False,False,True,False,351.56,156.01820265313268,195.54179734686733
58,15.99,2,141,19,13,87,4.5,12,40,49,False,False,False,False,False,False,False,False,True,False,True,False,False,False,703.5600000000001,670.5720605831973,32.98793941680276
64,15.99,3,50,5,9,36,4.0,49,74,36,False,False,False,True,False,False,False,False,False,False,False,True,False,False,31.98,419.00340427599866,-387.02340427599864
48,15.99,3,120,1,3,70,2.8,15,95,17,False,False,False,True,False,False,False,False,False,False,True,False,False,False,831.48,669.8458735598699,161.6341264401301
34,12.99,3,130,1,12,33,2.5,7,87,22,False,False,False,False,True,False,False,False,False,False,True,False,True,False,363.72,202.65288238064005,161.06711761935998
31,7.99,3,139,5,1,40,2.1,14,8,13,False,False,False,True,False,False,False,False,False,True,False,False,False,True,191.76,226.43807379462638,-34.678073794626386
44,7.99,1,92,16,10,88,5.0,47,14,50,False,False,False,True,False,False,False,False,False,False,False,False,True,False,247.69,150.01023119910542,97.67976880089458
29,7.99,2,29,6,2,77,3.9,21,97,51,False,False,False,False,False,False,False,False,True,True,False,False,True,False,311.61,154.30970292157855,157.30029707842147
43,15.99,1,141,6,9,45,3.8,35,32,1,False,False,False,False,False,False,False,False,True,False,True,False,True,False,159.9,250.43293347527816,-90.53293347527816
44,15.99,1,189,12,2,74,2.6,41,40,35,True,False,False,False,False,False,False,False,False,True,False,False,False,False,863.46,670.795066816851,192.66493318314906
58,12.99,1,38,18,10,46,3.3,7,39,15,False,False,True,False,False,False,False,False,False,True,False,False,True,False,25.98,217.75105064558926,-191.77105064558927
40,12.99,3,298,2,3,80,4.8,18,79,15,False,False,False,False,False,False,False,False,True,False,True,False,False,True,519.6,273.1811194703809,246.41888052961912
45,15.99,2,295,4,13,79,4.9,28,31,50,False,False,False,False,False,False,False,True,False,False,False,False,False,True,95.94,316.3302374810462,-220.3902374810462
31,12.99,1,266,10,1,61,4.5,43,71,15,True,False,False,False,False,False,False,False,False,False,False,False,False,False,558.57,620.1506797923187,-61.58067979231862
29,12.99,1,68,6,6,51,4.7,29,71,4,False,False,False,False,False,False,True,False,False,False,True,False,False,False,597.54,644.1295140651818,-46.58951406518179
57,15.99,1,233,15,4,92,4.2,9,72,33,False,False,False,False,True,False,False,False,False,False,False,False,True,False,79.95,234.33738744753316,-154.38738744753317
44,7.99,3,155,3,11,97,3.2,7,39,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,175.78,228.11565816020976,-52.33565816020976
34,7.99,1,237,6,12,48,4.3,28,2,8,False,False,True,False,False,False,False,False,False,False,False,False,False,True,271.66,219.66592404216152,51.994075957838504
62,12.99,3,268,12,5,70,4.8,38,55,14,True,False,False,False,False,False,False,False,False,False,False,False,False,True,12.99,277.7098122857524,-264.71981228575237
25,12.99,1,74,8,11,75,2.5,46,26,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,233.82,224.75603542615914,9.063964573840849
62,7.99,3,124,3,11,93,2.5,20,53,13,False,False,False,False,False,True,False,False,False,False,True,True,False,False,263.67,305.3921852020157,-41.72218520201568
44,12.99,2,269,10,1,96,2.8,3,38,55,True,False,False,False,False,False,False,False,False,False,True,False,False,True,90.93,275.2117357471718,-184.2817357471718
56,15.99,1,257,8,7,93,3.9,7,65,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,767.52,660.456335763799,107.06366423620102
47,7.99,3,20,12,11,89,2.1,5,88,13,False,False,False,False,False,True,False,False,False,True,False,False,True,False,183.77,153.60309600100226,30.166903998997753
48,15.99,3,70,1,3,73,2.2,24,51,39,False,False,False,False,False,False,False,False,False,True,False,True,False,False,687.57,418.95379049564986,268.6162095043502
36,7.99,1,222,12,11,94,3.3,42,7,2,False,False,False,False,False,False,False,True,False,False,False,False,False,True,7.99,227.5357076795415,-219.5457076795415
46,15.99,1,178,2,0,30,4.1,20,93,30,False,False,False,False,False,False,False,True,False,False,False,True,False,False,511.68,403.9146076745323,107.7653923254677
44,15.99,1,171,17,2,64,1.4,34,26,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,671.58,674.7913016772603,-3.2113016772602805
27,15.99,2,58,14,5,44,3.0,49,24,55,True,False,False,False,False,False,False,False,False,False,False,False,False,False,671.58,684.2388171268915,-12.65881712689145
30,12.99,1,265,7,9,80,4.0,49,57,58,False,False,False,False,False,False,True,False,False,False,True,False,False,False,701.46,623.373728269773,78.08627173022705
36,12.99,3,249,15,6,34,3.2,10,63,17,True,False,False,False,False,False,False,False,False,False,True,False,False,False,610.53,612.9423296597329,-2.4123296597329045
50,7.99,3,297,2,4,55,4.7,43,7,52,False,False,False,True,False,False,False,False,False,False,False,True,False,False,407.49,282.99054081734073,124.49945918265928
60,12.99,3,162,13,7,78,3.6,21,89,4,False,False,False,False,False,False,False,True,False,False,True,False,True,False,103.92,201.27796326284715,-97.35796326284715
43,12.99,2,143,17,12,44,2.2,5,30,50,False,False,False,False,True,False,False,False,False,False,True,False,True,False,402.69,202.72063222843008,199.96936777156992
60,7.99,3,199,7,3,78,2.7,17,94,11,False,False,False,False,False,False,True,False,False,False,True,False,False,True,303.62,220.5393098476379,83.08069015236211
23,12.99,3,299,7,7,32,3.0,11,97,27,False,False,False,False,False,False,False,False,True,False,True,False,False,False,740.4300000000001,609.3735439216191,131.05645607838096
23,7.99,2,263,14,8,43,3.2,25,93,50,True,False,False,False,False,False,False,False,False,False,False,False,False,True,383.52,212.07384527272933,171.44615472727065
19,15.99,1,161,1,2,99,3.6,29,45,31,False,True,False,False,False,False,False,False,False,False,False,True,False,False,383.76,414.58118642971215,-30.821186429712156
58,7.99,2,132,13,0,34,2.7,38,76,42,False,False,False,False,True,False,False,False,False,True,False,False,False,False,431.46,567.529886344638,-136.06988634463806
25,15.99,2,146,8,11,39,1.5,41,45,41,False,False,False,False,False,False,False,False,True,True,False,False,True,False,191.88,251.14048080350022,-59.26048080350023
34,15.99,2,290,15,7,84,1.4,4,10,21,True,False,False,False,False,False,False,False,False,True,False,False,False,True,447.72,317.0479917005052,130.67200829949485
31,15.99,3,30,1,11,66,1.7,19,12,18,False,False,False,False,False,True,False,False,False,False,True,True,False,False,287.82,423.1474400757867,-135.32744007578668
47,7.99,1,117,17,13,42,4.0,19,83,10,False,False,False,False,False,True,False,False,False,True,False,False,True,False,207.74,143.9443697913914,63.7956302086086
19,12.99,2,44,13,5,54,2.6,4,59,11,False,False,False,False,False,True,False,False,False,True,False,False,True,False,64.95,217.1405004588163,-152.1905004588163
37,15.99,2,194,9,11,72,4.5,37,63,6,False,False,False,False,False,True,False,False,False,False,True,False,True,False,143.91,240.94242517723552,-97.03242517723552
47,7.99,3,252,19,0,51,3.7,16,2,57,False,False,False,False,False,False,True,False,False,False,False,False,False,True,95.88,212.60276924759273,-116.72276924759274
26,12.99,2,229,13,1,62,4.9,47,61,17,False,False,False,False,False,False,False,False,False,False,False,False,False,True,64.95,287.51922429338515,-222.56922429338516
18,7.99,1,174,14,3,84,3.8,20,29,42,True,False,False,False,False,False,False,False,False,False,True,False,False,True,39.95,224.86256170811276,-184.91256170811278
27,15.99,1,79,8,4,68,2.8,14,47,44,False,False,False,True,False,False,False,False,False,False,False,False,False,False,655.59,679.8054710318322,-24.21547103183218
49,15.99,3,88,5,11,35,1.7,23,45,56,False,False,False,False,False,False,False,True,False,True,False,False,False,False,767.52,677.0954210689977,90.42457893100232
29,15.99,1,150,5,0,73,4.2,3,34,57,False,False,False,False,True,False,False,False,False,True,False,False,True,False,79.95,243.0883957740341,-163.1383957740341
27,12.99,3,96,3,2,95,4.5,31,12,27,False,True,False,False,False,False,False,False,False,False,True,True,False,False,454.65,377.45392869117967,77.19607130882031
28,7.99,1,92,8,2,66,4.0,7,35,8,False,False,True,False,False,False,False,False,False,False,True,False,True,False,191.76,144.45257100386135,47.30742899613864
63,15.99,2,64,10,6,39,4.0,22,22,7,False,False,False,False,False,False,False,False,True,False,True,False,True,False,95.94,254.71497585738803,-158.77497585738803
39,12.99,2,248,2,2,48,2.8,49,2,38,False,False,False,False,False,False,False,False,False,False,True,True,False,False,636.51,360.8041757304944,275.70582426950557
34,7.99,3,20,19,7,83,1.5,14,87,47,False,False,False,False,False,False,False,True,False,False,False,False,False,False,463.42,580.1324659268322,-116.71246592683218
49,7.99,2,84,19,0,77,4.0,48,91,39,False,False,False,False,False,False,False,True,False,False,True,False,True,False,111.86,148.17142545932205,-36.31142545932205
42,15.99,2,59,14,1,37,3.7,7,57,9,True,False,False,False,False,False,False,False,False,True,False,False,False,False,607.62,677.9721088847052,-70.35210888470522
18,7.99,1,188,6,6,70,1.3,8,35,4,True,False,False,False,False,False,False,False,False,False,False,False,False,True,151.81,226.19691928475282,-74.38691928475282
40,15.99,3,99,19,8,56,2.5,3,50,26,False,False,False,False,False,False,False,False,False,False,False,False,True,False,399.75,248.43126593723952,151.31873406276048
55,12.99,2,214,11,9,97,4.8,30,32,34,False,False,False,False,False,False,True,False,False,False,False,False,False,True,90.93,289.1749372446188,-198.24493724461877
55,15.99,3,69,18,11,93,3.8,16,17,13,False,False,False,True,False,False,False,False,False,False,False,False,True,False,127.92,252.88493571843537,-124.96493571843537
49,7.99,1,174,10,13,67,1.8,3,22,9,False,False,False,False,False,False,False,True,False,True,False,False,False,True,63.92,227.73499284766643,-163.81499284766642
31,15.99,2,203,6,7,35,1.1,27,50,21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,879.45,665.8597488527158,213.59025114728422
33,15.99,1,209,11,9,56,2.8,35,8,4,False,False,False,False,False,True,False,False,False,True,False,False,True,False,15.99,243.7950175341541,-227.8050175341541
64,15.99,1,189,3,9,64,3.6,20,20,26,False,False,False,False,False,True,False,False,False,False,False,True,False,False,367.77,405.62093574137646,-37.850935741376475
47,7.99,3,142,17,0,85,3.4,24,37,46,True,False,False,False,False,False,False,False,False,False,True,False,False,True,239.7,224.66457971558629,15.035420284413703
46,12.99,2,55,5,13,49,1.9,29,51,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,675.48,648.892804099184,26.587195900816027
54,7.99,3,273,12,8,96,3.0,4,77,38,False,False,False,False,False,False,True,False,False,True,False,False,False,True,415.48,211.48024634752022,203.9997536524798
56,12.99,3,18,6,9,60,1.1,17,98,32,False,False,False,False,False,False,False,False,False,True,False,False,True,False,415.68,221.21199570697655,194.46800429302345
32,7.99,2,294,11,12,37,1.7,27,15,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,471.41,215.65958810589603,255.750411894104
20,15.99,1,110,17,6,47,3.6,18,89,11,True,False,False,False,False,False,False,False,False,False,True,False,False,False,575.64,674.733487361545,-99.09348736154504
62,15.99,3,230,5,9,46,3.6,16,58,17,False,False,True,False,False,False,False,False,False,False,False,False,False,False,447.72,656.923480004144,-209.203480004144
52,15.99,3,251,2,1,97,4.6,21,97,12,False,False,False,False,False,False,True,False,False,False,True,False,False,False,767.52,657.1800709778533,110.33992902214663
